scan3_step	0	bay_bank:elandor_east:lorindor	northeast	noncandidate	982
scan3_step	0	bay_bank:elandor_east:lorindor	northwest	noncandidate	982
scan3_step	0	bay_bank:elandor_east:lorindor	northwest	previous	11
scan3_step	0	bay_bank:elandor_east:lorindor	south	noncandidate	993
scan3_step	0	bay_bank:elandor_east:lorindor	southeast	admitted	11
scan3_step	0	bay_bank:elandor_east:lorindor	southeast	noncandidate	982
scan3_step	0	bay_bank:elandor_east:lorindor	southwest	noncandidate	981
scan3_step	0	bay_bank:elandor_east:lorindor	southwest	previous	11
scan3_step	0	bay_bank:elandor_east:lorindor	southwest	water_side	1
scan3_step	0	bay_bank:elandor_east:lorindor	west	noncandidate	22
scan3_step	0	bay_bank:elandor_east:lorindor	west	previous	971
scan3_step	0	bay_bank:elandor_west:whitebridge	east	admitted	953
scan3_step	0	bay_bank:elandor_west:whitebridge	east	noncandidate	40
scan3_step	0	bay_bank:elandor_west:whitebridge	north	noncandidate	993
scan3_step	0	bay_bank:elandor_west:whitebridge	northeast	admitted	20
scan3_step	0	bay_bank:elandor_west:whitebridge	northeast	noncandidate	973
scan3_step	0	bay_bank:elandor_west:whitebridge	northwest	noncandidate	973
scan3_step	0	bay_bank:elandor_west:whitebridge	northwest	previous	20
scan3_step	0	bay_bank:elandor_west:whitebridge	south	noncandidate	993
scan3_step	0	bay_bank:elandor_west:whitebridge	southeast	admitted	20
scan3_step	0	bay_bank:elandor_west:whitebridge	southeast	noncandidate	973
scan3_step	0	bay_bank:elandor_west:whitebridge	southwest	noncandidate	972
scan3_step	0	bay_bank:elandor_west:whitebridge	southwest	previous	20
scan3_step	0	bay_bank:elandor_west:whitebridge	southwest	water_side	1
scan3_step	0	bay_bank:elandor_west:whitebridge	west	noncandidate	40
scan3_step	0	bay_bank:elandor_west:whitebridge	west	previous	953
scan3_step	0	bay_bank:kragmar_east:whispering	east	previous	992
scan3_step	0	bay_bank:kragmar_east:whispering	north	noncandidate	992
scan3_step	0	bay_bank:kragmar_east:whispering	northeast	noncandidate	991
scan3_step	0	bay_bank:kragmar_east:whispering	northeast	water_side	1
scan3_step	0	bay_bank:kragmar_east:whispering	northwest	noncandidate	992
scan3_step	0	bay_bank:kragmar_east:whispering	south	noncandidate	992
scan3_step	0	bay_bank:kragmar_east:whispering	southeast	noncandidate	992
scan3_step	0	bay_bank:kragmar_east:whispering	southwest	noncandidate	992
scan3_step	0	bay_bank:kragmar_east:whispering	west	admitted	992
scan3_step	0	bay_bank:kragmar_west:speargrass	east	noncandidate	60
scan3_step	0	bay_bank:kragmar_west:speargrass	east	previous	934
scan3_step	0	bay_bank:kragmar_west:speargrass	north	noncandidate	994
scan3_step	0	bay_bank:kragmar_west:speargrass	northeast	noncandidate	963
scan3_step	0	bay_bank:kragmar_west:speargrass	northeast	previous	30
scan3_step	0	bay_bank:kragmar_west:speargrass	northeast	water_side	1
scan3_step	0	bay_bank:kragmar_west:speargrass	northwest	admitted	30
scan3_step	0	bay_bank:kragmar_west:speargrass	northwest	noncandidate	964
scan3_step	0	bay_bank:kragmar_west:speargrass	south	noncandidate	994
scan3_step	0	bay_bank:kragmar_west:speargrass	southeast	noncandidate	964
scan3_step	0	bay_bank:kragmar_west:speargrass	southeast	previous	30
scan3_step	0	bay_bank:kragmar_west:speargrass	southwest	admitted	30
scan3_step	0	bay_bank:kragmar_west:speargrass	southwest	noncandidate	964
scan3_step	0	bay_bank:kragmar_west:speargrass	west	admitted	934
scan3_step	0	bay_bank:kragmar_west:speargrass	west	noncandidate	60
scan3_selection	0	bay_bank:elandor_west:whitebridge	single_admitted_untested	993	1	0	0
scan3_selection	0	bay_bank:elandor_east:lorindor	single_admitted_untested	993	1	0	0
scan3_selection	0	bay_bank:kragmar_west:speargrass	single_admitted_untested	994	1	0	0
scan3_selection	0	bay_bank:kragmar_east:whispering	single_admitted_untested	992	1	0	0
scan3b_bank	0	bay_bank:elandor_west:hearthpine	bay_elandor_west	bank_trace_complete_select	land_001	to	aperture	direct	727	728	638	638	16	16	-
scan3b_bank	0	bay_bank:elandor_west:copperfell	bay_elandor_west	bank_trace_complete_select	land_001	to	wing	positive	506	509	414	414	2	2	-
scan3b_bank	0	bay_bank:elandor_west:goldmead	bay_elandor_west	bank_trace_complete_select	land_004	from	wing	negative	673	677	181	181	1	1	-
scan3b_bank	0	bay_bank:elandor_west:dawnmere	bay_elandor_west	bank_trace_complete_select	land_004	from	aperture	direct	718	719	701	701	8	8	-
scan3b_bank	0	bay_bank:elandor_east:dawnmere	bay_elandor_east	bank_trace_complete_select	land_004	to	aperture	direct	705	706	520	520	4	4	-
scan3b_bank	0	bay_bank:elandor_east:goldmead	bay_elandor_east	bank_trace_complete_select	land_004	to	wing	positive	678	682	0	0	0	0	-
scan3b_bank	0	bay_bank:elandor_east:starbough	bay_elandor_east	bank_trace_complete_select	land_007	from	wing	negative	501	504	203	203	7	7	-
scan3b_bank	0	bay_bank:elandor_east:silverleaf	bay_elandor_east	bank_trace_complete_select	land_007	from	aperture	direct	712	713	699	699	5	5	-
scan3b_bank	0	bay_bank:kragmar_west:stillgrave	bay_kragmar_west	bank_trace_complete_select	land_010	to	aperture	direct	775	776	754	754	4	4	-
scan3b_bank	0	bay_bank:kragmar_west:mournfen	bay_kragmar_west	bank_trace_complete_select	land_010	to	wing	negative	452	454	188	188	4	4	-
scan3b_bank	0	bay_bank:kragmar_west:redtusk	bay_kragmar_west	bank_trace_complete_select	land_013	from	wing	positive	722	726	570	570	2	2	-
scan3b_bank	0	bay_bank:kragmar_west:sunscar	bay_kragmar_west	bank_trace_complete_select	land_013	from	aperture	direct	739	740	585	585	8	8	-
scan3b_bank	0	bay_bank:kragmar_east:sunscar	bay_kragmar_east	bank_trace_complete_select	land_013	to	aperture	direct	812	813	597	597	9	9	-
scan3b_bank	0	bay_bank:kragmar_east:redtusk	bay_kragmar_east	bank_trace_complete_select	land_013	to	wing	negative	629	633	204	204	5	5	-
scan3b_bank	0	bay_bank:kragmar_east:raincall	bay_kragmar_east	bank_trace_complete_select	land_016	from	wing	positive	571	575	554	554	3	3	-
scan3b_bank	0	bay_bank:kragmar_east:kapok	bay_kragmar_east	bank_trace_complete_select	land_016	from	aperture	direct	714	715	592	592	3	3	-
scan3b_step	0	bay_bank:elandor_east:dawnmere	east	admitted	8
scan3b_step	0	bay_bank:elandor_east:dawnmere	east	noncandidate	691
scan3b_step	0	bay_bank:elandor_east:dawnmere	east	previous	6
scan3b_step	0	bay_bank:elandor_east:dawnmere	north	admitted	372
scan3b_step	0	bay_bank:elandor_east:dawnmere	north	noncandidate	333
scan3b_step	0	bay_bank:elandor_east:dawnmere	northeast	admitted	243
scan3b_step	0	bay_bank:elandor_east:dawnmere	northeast	noncandidate	461
scan3b_step	0	bay_bank:elandor_east:dawnmere	northeast	previous	1
scan3b_step	0	bay_bank:elandor_east:dawnmere	northwest	admitted	76
scan3b_step	0	bay_bank:elandor_east:dawnmere	northwest	noncandidate	626
scan3b_step	0	bay_bank:elandor_east:dawnmere	northwest	previous	3
scan3b_step	0	bay_bank:elandor_east:dawnmere	south	noncandidate	334
scan3b_step	0	bay_bank:elandor_east:dawnmere	south	previous	371
scan3b_step	0	bay_bank:elandor_east:dawnmere	southeast	admitted	3
scan3b_step	0	bay_bank:elandor_east:dawnmere	southeast	noncandidate	626
scan3b_step	0	bay_bank:elandor_east:dawnmere	southeast	previous	73
scan3b_step	0	bay_bank:elandor_east:dawnmere	southeast	seen_column	3
scan3b_step	0	bay_bank:elandor_east:dawnmere	southwest	admitted	1
scan3b_step	0	bay_bank:elandor_east:dawnmere	southwest	noncandidate	460
scan3b_step	0	bay_bank:elandor_east:dawnmere	southwest	previous	243
scan3b_step	0	bay_bank:elandor_east:dawnmere	southwest	seen_column	1
scan3b_step	0	bay_bank:elandor_east:dawnmere	west	admitted	6
scan3b_step	0	bay_bank:elandor_east:dawnmere	west	noncandidate	691
scan3b_step	0	bay_bank:elandor_east:dawnmere	west	previous	8
scan3b_step	0	bay_bank:elandor_east:goldmead	east	admitted	3
scan3b_step	0	bay_bank:elandor_east:goldmead	east	noncandidate	342
