case_pack	resource	cell_x	cell_y	cell_z	tier	band	baseline_eligible	baseline_budget	baseline_planned	baseline_accepted	baseline_collisions	baseline_shortfall	baseline_placed	sampler_eligible	sampler_budget	sampler_planned	sampler_accepted	sampler_collisions	sampler_shortfall	sampler_placed
0	quartz	-107	-96	9	6	deep_1500_1999	4056	19	3	3	0	0	19	4056	19	3	3	0	0	19
0	quartz	-107	-97	10	6	deep_1500_1999	3956	19	3	3	0	0	19	3956	19	3	3	0	0	19
0	quartz	-107	-97	11	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	0	0	20
0	quartz	-107	-97	12	6	deep_1500_1999	3954	19	3	3	0	0	19	3954	19	3	3	0	0	19
0	quartz	-107	-97	8	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	0	0	20
0	quartz	-107	-97	9	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	0	0	20
0	quartz	103	-123	10	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	0	0	20
0	quartz	103	-123	11	6	deep_1500_1999	4056	20	3	3	0	0	20	4056	20	3	3	0	0	20
0	quartz	103	-123	12	6	deep_1500_1999	4001	20	3	3	0	0	20	4001	20	3	3	0	0	20
0	quartz	103	-123	8	6	deep_1500_1999	4090	20	3	3	0	0	20	4090	20	3	3	0	0	20
0	quartz	103	-123	9	6	deep_1500_1999	3970	19	3	3	0	0	19	3970	19	3	3	1	0	19
0	quartz	103	-124	10	6	deep_1500_1999	4047	20	3	3	0	0	20	4047	20	3	3	0	0	20
0	quartz	103	-124	11	6	deep_1500_1999	3669	18	3	3	0	0	18	3669	18	3	3	0	0	18
0	quartz	103	-124	12	6	deep_1500_1999	4037	20	3	3	0	0	20	4037	20	3	3	0	0	20
0	quartz	103	-124	8	6	deep_1500_1999	4074	19	3	3	0	0	19	4074	19	3	3	0	0	19
0	quartz	103	-124	9	6	deep_1500_1999	3999	20	3	3	0	0	20	3999	20	3	3	0	0	20
0	quartz	103	-125	10	6	deep_1500_1999	3776	19	3	3	0	0	19	3776	19	3	3	0	0	19
0	quartz	103	-125	10	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
0	quartz	103	-125	11	6	deep_1500_1999	3788	18	3	3	0	0	18	3788	18	3	3	0	0	18
0	quartz	103	-125	11	6	deep_2000_floor	253	1	1	1	0	0	1	253	1	1	1	0	0	1
0	quartz	103	-125	12	6	deep_1500_1999	2403	12	2	2	0	0	12	2403	12	2	2	0	0	12
0	quartz	103	-125	12	6	deep_2000_floor	195	1	1	1	0	0	1	195	1	1	1	0	0	1
0	quartz	103	-125	8	6	deep_1500_1999	3807	19	3	3	0	0	19	3807	19	3	3	0	0	19
0	quartz	103	-125	8	6	deep_2000_floor	232	1	1	1	0	0	1	232	1	1	1	1	0	1
0	quartz	103	-125	9	6	deep_1500_1999	3828	19	3	3	0	0	19	3828	19	3	3	0	0	19
0	quartz	103	-125	9	6	deep_2000_floor	229	1	1	1	0	0	1	229	1	1	1	0	0	1
0	quartz	103	-126	10	6	deep_2000_floor	4052	24	3	3	0	0	24	4052	24	3	3	0	0	24
0	quartz	103	-126	11	6	deep_2000_floor	4094	24	3	3	1	0	24	4094	24	3	3	0	0	24
0	quartz	103	-126	12	6	deep_2000_floor	3544	21	3	3	1	0	21	3544	21	3	3	0	0	21
0	quartz	103	-126	8	6	deep_2000_floor	4061	24	3	3	0	0	24	4061	24	3	3	0	0	24
0	quartz	103	-126	9	6	deep_2000_floor	4021	23	3	3	0	0	23	4021	23	3	3	0	0	23
0	quartz	103	-127	10	6	deep_2000_floor	4033	23	3	3	0	0	23	4033	23	3	3	0	0	23
0	quartz	103	-127	11	6	deep_2000_floor	4001	24	3	3	0	0	24	4001	24	3	3	0	0	24
0	quartz	103	-127	12	6	deep_2000_floor	3859	23	3	3	1	0	23	3859	23	3	3	0	0	23
0	quartz	103	-127	8	6	deep_2000_floor	4017	23	3	3	1	0	23	4017	23	3	3	0	0	23
0	quartz	103	-127	9	6	deep_2000_floor	4096	24	3	3	0	0	24	4096	24	3	3	0	0	24
0	quartz	103	-38	10	4	ordinary	3584	14	2	2	0	0	14	3584	14	2	2	0	0	14
0	quartz	103	-38	11	4	ordinary	3647	14	2	2	0	0	14	3647	14	2	2	0	0	14
0	quartz	103	-38	12	4	ordinary	3857	15	2	2	0	0	15	3857	15	2	2	0	0	15
0	quartz	103	-38	8	4	ordinary	3906	15	2	2	0	0	15	3906	15	2	2	0	0	15
0	quartz	103	-38	9	4	ordinary	4091	16	2	2	0	0	16	4091	16	2	2	0	0	16
0	quartz	103	-39	10	4	ordinary	4071	16	2	2	0	0	16	4071	16	2	2	0	0	16
0	quartz	103	-39	11	4	ordinary	4058	16	2	2	0	0	16	4058	16	2	2	0	0	16
0	quartz	103	-39	12	4	ordinary	4089	16	2	2	0	0	16	4089	16	2	2	0	0	16
0	quartz	103	-39	8	4	ordinary	3543	14	2	2	0	0	14	3543	14	2	2	0	0	14
0	quartz	103	-39	9	4	ordinary	3564	14	2	2	0	0	14	3564	14	2	2	0	0	14
0	quartz	103	-40	10	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	103	-40	11	4	ordinary	4000	15	2	2	0	0	15	4000	15	2	2	0	0	15
0	quartz	103	-40	12	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	103	-40	8	4	ordinary	3822	15	2	2	0	0	15	3822	15	2	2	1	0	15
0	quartz	103	-40	9	4	ordinary	4050	15	2	2	0	0	15	4050	15	2	2	0	0	15
0	quartz	103	-41	10	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	103	-41	11	4	ordinary	4038	16	2	2	0	0	16	4038	16	2	2	0	0	16
0	quartz	103	-41	12	4	ordinary	3937	16	2	2	0	0	16	3937	16	2	2	0	0	16
0	quartz	103	-41	8	4	ordinary	4005	16	2	2	0	0	16	4005	16	2	2	0	0	16
0	quartz	103	-41	9	4	ordinary	4015	16	2	2	0	0	16	4015	16	2	2	0	0	16
0	quartz	103	-42	10	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	103	-42	11	4	ordinary	4092	16	2	2	0	0	16	4092	16	2	2	0	0	16
0	quartz	103	-42	12	4	ordinary	4086	16	2	2	0	0	16	4086	16	2	2	0	0	16
0	quartz	103	-42	8	4	ordinary	4079	16	2	2	0	0	16	4079	16	2	2	0	0	16
0	quartz	103	-42	9	4	ordinary	3977	15	2	2	0	0	15	3977	15	2	2	0	0	15
0	quartz	104	-123	10	6	deep_1500_1999	4028	19	3	3	0	0	19	4028	19	3	3	0	0	19
0	quartz	104	-123	11	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	0	0	20
0	quartz	104	-123	12	6	deep_1500_1999	3990	19	3	3	0	0	19	3990	19	3	3	0	0	19
0	quartz	104	-123	8	6	deep_1500_1999	4090	20	3	3	0	0	20	4090	20	3	3	0	0	20
0	quartz	104	-123	9	6	deep_1500_1999	4042	20	3	3	0	0	20	4042	20	3	3	0	0	20
0	quartz	104	-124	10	6	deep_1500_1999	3555	18	3	3	0	0	18	3555	18	3	3	0	0	18
0	quartz	104	-124	11	6	deep_1500_1999	3986	19	3	3	0	0	19	3986	19	3	3	0	0	19
0	quartz	104	-124	12	6	deep_1500_1999	4039	20	3	3	0	0	20	4039	20	3	3	1	0	20
0	quartz	104	-124	8	6	deep_1500_1999	4053	20	3	3	0	0	20	4053	20	3	3	0	0	20
0	quartz	104	-124	9	6	deep_1500_1999	4016	19	3	3	0	0	19	4016	19	3	3	0	0	19
0	quartz	104	-125	10	6	deep_1500_1999	3816	18	3	3	0	0	18	3816	18	3	3	0	0	18
0	quartz	104	-125	10	6	deep_2000_floor	230	1	1	1	0	0	1	230	1	1	1	0	0	1
0	quartz	104	-125	11	6	deep_1500_1999	3769	18	3	3	0	0	18	3769	18	3	3	0	0	18
0	quartz	104	-125	11	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	104	-125	12	6	deep_1500_1999	3687	18	3	3	0	0	18	3687	18	3	3	0	0	18
0	quartz	104	-125	12	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	104	-125	8	6	deep_1500_1999	3836	19	3	3	0	0	19	3836	19	3	3	0	0	19
0	quartz	104	-125	8	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	104	-125	9	6	deep_1500_1999	3799	19	3	3	0	0	19	3799	19	3	3	0	0	19
0	quartz	104	-125	9	6	deep_2000_floor	241	2	1	1	0	0	2	241	2	1	1	0	0	2
0	quartz	104	-126	10	6	deep_2000_floor	3979	23	3	3	0	0	23	3979	23	3	3	0	0	23
0	quartz	104	-126	11	6	deep_2000_floor	3980	23	3	3	0	0	23	3980	23	3	3	0	0	23
0	quartz	104	-126	12	6	deep_2000_floor	4077	24	3	3	0	0	24	4077	24	3	3	0	0	24
0	quartz	104	-126	8	6	deep_2000_floor	4087	24	3	3	0	0	24	4087	24	3	3	0	0	24
0	quartz	104	-126	9	6	deep_2000_floor	3991	23	3	3	0	0	23	3991	23	3	3	0	0	23
0	quartz	104	-127	10	6	deep_2000_floor	4096	24	3	3	0	0	24	4096	24	3	3	0	0	24
0	quartz	104	-127	11	6	deep_2000_floor	4060	24	3	3	0	0	24	4060	24	3	3	0	0	24
0	quartz	104	-127	12	6	deep_2000_floor	4026	24	3	3	0	0	24	4026	24	3	3	0	0	24
0	quartz	104	-127	8	6	deep_2000_floor	4074	24	3	3	0	0	24	4074	24	3	3	0	0	24
0	quartz	104	-127	9	6	deep_2000_floor	4096	24	3	3	0	0	24	4096	24	3	3	0	0	24
0	quartz	104	-38	10	4	ordinary	3287	13	2	2	0	0	13	3287	13	2	2	0	0	13
0	quartz	104	-38	11	4	ordinary	3973	16	2	2	0	0	16	3973	16	2	2	0	0	16
0	quartz	104	-38	12	4	ordinary	4083	16	2	2	0	0	16	4083	16	2	2	1	0	16
0	quartz	104	-38	8	4	ordinary	4041	16	2	2	0	0	16	4041	16	2	2	0	0	16
0	quartz	104	-38	9	4	ordinary	4082	16	2	2	0	0	16	4082	16	2	2	0	0	16
0	quartz	104	-39	10	4	ordinary	3925	15	2	2	0	0	15	3925	15	2	2	0	0	15
0	quartz	104	-39	11	4	ordinary	4090	16	2	2	0	0	16	4090	16	2	2	0	0	16
0	quartz	104	-39	12	4	ordinary	3967	15	2	2	0	0	15	3967	15	2	2	0	0	15
0	quartz	104	-39	8	4	ordinary	3663	15	2	2	0	0	15	3663	15	2	2	0	0	15
0	quartz	104	-39	9	4	ordinary	3609	14	2	2	0	0	14	3609	14	2	2	0	0	14
0	quartz	104	-40	10	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	104	-40	11	4	ordinary	3882	15	2	2	0	0	15	3882	15	2	2	0	0	15
0	quartz	104	-40	12	4	ordinary	4051	15	2	2	0	0	15	4051	15	2	2	0	0	15
0	quartz	104	-40	8	4	ordinary	3920	15	2	2	0	0	15	3920	15	2	2	0	0	15
0	quartz	104	-40	9	4	ordinary	4038	16	2	2	0	0	16	4038	16	2	2	1	0	16
0	quartz	104	-41	10	4	ordinary	4022	15	2	2	0	0	15	4022	15	2	2	0	0	15
0	quartz	104	-41	11	4	ordinary	3943	15	2	2	1	0	15	3943	15	2	2	0	0	15
0	quartz	104	-41	12	4	ordinary	4056	16	2	2	0	0	16	4056	16	2	2	0	0	16
0	quartz	104	-41	8	4	ordinary	3601	14	2	2	0	0	14	3601	14	2	2	0	0	14
0	quartz	104	-41	9	4	ordinary	3977	16	2	2	0	0	16	3977	16	2	2	0	0	16
0	quartz	104	-42	10	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	104	-42	11	4	ordinary	4087	16	2	2	0	0	16	4087	16	2	2	0	0	16
0	quartz	104	-42	12	4	ordinary	3932	15	2	2	0	0	15	3932	15	2	2	0	0	15
0	quartz	104	-42	8	4	ordinary	3062	12	2	2	0	0	12	3062	12	2	2	0	0	12
0	quartz	104	-42	9	4	ordinary	3568	13	2	2	0	0	13	3568	13	2	2	0	0	13
0	quartz	105	-123	10	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	0	0	20
0	quartz	105	-123	11	6	deep_1500_1999	4042	20	3	3	0	0	20	4042	20	3	3	0	0	20
0	quartz	105	-123	12	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	0	0	20
0	quartz	105	-123	8	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	1	0	20
0	quartz	105	-123	9	6	deep_1500_1999	3867	19	3	3	0	0	19	3867	19	3	3	0	0	19
0	quartz	105	-124	10	6	deep_1500_1999	3349	17	3	3	0	0	17	3349	17	3	3	0	0	17
0	quartz	105	-124	11	6	deep_1500_1999	4011	19	3	3	0	0	19	4011	19	3	3	0	0	19
0	quartz	105	-124	12	6	deep_1500_1999	4061	20	3	3	0	0	20	4061	20	3	3	0	0	20
0	quartz	105	-124	8	6	deep_1500_1999	4024	20	3	3	0	0	20	4024	20	3	3	0	0	20
0	quartz	105	-124	9	6	deep_1500_1999	3840	19	3	3	0	0	19	3840	19	3	3	0	0	19
0	quartz	105	-125	10	6	deep_1500_1999	3696	18	3	3	0	0	18	3696	18	3	3	0	0	18
0	quartz	105	-125	10	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
0	quartz	105	-125	11	6	deep_1500_1999	3819	19	3	3	0	0	19	3819	19	3	3	0	0	19
0	quartz	105	-125	11	6	deep_2000_floor	237	1	1	1	0	0	1	237	1	1	1	0	0	1
0	quartz	105	-125	12	6	deep_1500_1999	3800	18	3	3	0	0	18	3800	18	3	3	0	0	18
0	quartz	105	-125	12	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	105	-125	8	6	deep_1500_1999	3836	19	3	3	0	0	19	3836	19	3	3	0	0	19
0	quartz	105	-125	8	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	105	-125	9	6	deep_1500_1999	3823	19	3	3	0	0	19	3823	19	3	3	0	0	19
0	quartz	105	-125	9	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	105	-126	10	6	deep_2000_floor	3972	23	3	3	0	0	23	3972	23	3	3	0	0	23
0	quartz	105	-126	11	6	deep_2000_floor	4071	24	3	3	0	0	24	4071	24	3	3	0	0	24
0	quartz	105	-126	12	6	deep_2000_floor	4038	23	3	3	0	0	23	4038	23	3	3	0	0	23
0	quartz	105	-126	8	6	deep_2000_floor	4021	23	3	3	1	0	23	4021	23	3	3	0	0	23
0	quartz	105	-126	9	6	deep_2000_floor	3950	23	3	3	0	0	23	3950	23	3	3	0	0	23
0	quartz	105	-127	10	6	deep_2000_floor	3973	23	3	3	0	0	23	3973	23	3	3	0	0	23
0	quartz	105	-127	11	6	deep_2000_floor	3965	23	3	3	0	0	23	3965	23	3	3	0	0	23
0	quartz	105	-127	12	6	deep_2000_floor	4092	24	3	3	0	0	24	4092	24	3	3	0	0	24
0	quartz	105	-127	8	6	deep_2000_floor	3915	23	3	3	0	0	23	3915	23	3	3	0	0	23
0	quartz	105	-127	9	6	deep_2000_floor	4055	24	3	3	0	0	24	4055	24	3	3	0	0	24
0	quartz	105	-38	10	4	ordinary	3085	12	2	2	0	0	12	3085	12	2	2	0	0	12
0	quartz	105	-38	11	4	ordinary	3366	13	2	2	0	0	13	3366	13	2	2	0	0	13
0	quartz	105	-38	12	4	ordinary	4021	15	2	2	0	0	15	4021	15	2	2	0	0	15
0	quartz	105	-38	8	4	ordinary	3954	16	2	2	0	0	16	3954	16	2	2	0	0	16
0	quartz	105	-38	9	4	ordinary	3648	14	2	2	0	0	14	3648	14	2	2	0	0	14
0	quartz	105	-39	10	4	ordinary	4090	16	2	2	0	0	16	4090	16	2	2	0	0	16
0	quartz	105	-39	11	4	ordinary	3839	15	2	2	0	0	15	3839	15	2	2	0	0	15
0	quartz	105	-39	12	4	ordinary	4002	16	2	2	0	0	16	4002	16	2	2	0	0	16
0	quartz	105	-39	8	4	ordinary	3792	15	2	2	0	0	15	3792	15	2	2	0	0	15
0	quartz	105	-39	9	4	ordinary	3569	14	2	2	0	0	14	3569	14	2	2	0	0	14
0	quartz	105	-40	10	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	105	-40	11	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	105	-40	12	4	ordinary	4057	16	2	2	0	0	16	4057	16	2	2	0	0	16
0	quartz	105	-40	8	4	ordinary	3948	15	2	2	0	0	15	3948	15	2	2	0	0	15
0	quartz	105	-40	9	4	ordinary	4095	16	2	2	0	0	16	4095	16	2	2	0	0	16
0	quartz	105	-41	10	4	ordinary	4001	16	2	2	0	0	16	4001	16	2	2	0	0	16
0	quartz	105	-41	11	4	ordinary	4005	16	2	2	0	0	16	4005	16	2	2	0	0	16
0	quartz	105	-41	12	4	ordinary	4093	16	2	2	1	0	16	4093	16	2	2	0	0	16
0	quartz	105	-41	8	4	ordinary	3890	16	2	2	0	0	16	3890	16	2	2	0	0	16
0	quartz	105	-41	9	4	ordinary	3829	15	2	2	0	0	15	3829	15	2	2	0	0	15
0	quartz	105	-42	10	4	ordinary	3545	14	2	2	0	0	14	3545	14	2	2	0	0	14
0	quartz	105	-42	11	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	105	-42	12	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	105	-42	8	4	ordinary	3432	13	2	2	0	0	13	3432	13	2	2	0	0	13
0	quartz	105	-42	9	4	ordinary	1342	5	1	1	0	0	5	1342	5	1	1	0	0	5
0	quartz	106	-123	10	6	deep_1500_1999	4091	20	3	3	0	0	20	4091	20	3	3	0	0	20
0	quartz	106	-123	11	6	deep_1500_1999	3761	19	3	3	0	0	19	3761	19	3	3	1	0	19
0	quartz	106	-123	12	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	0	0	20
0	quartz	106	-123	8	6	deep_1500_1999	4077	20	3	3	0	0	20	4077	20	3	3	0	0	20
0	quartz	106	-123	9	6	deep_1500_1999	4096	20	3	3	0	0	20	4096	20	3	3	0	0	20
0	quartz	106	-124	10	6	deep_1500_1999	3384	17	3	3	1	0	17	3384	17	3	3	0	0	17
0	quartz	106	-124	11	6	deep_1500_1999	4076	20	3	3	0	0	20	4076	20	3	3	0	0	20
0	quartz	106	-124	12	6	deep_1500_1999	4013	19	3	3	0	0	19	4013	19	3	3	0	0	19
0	quartz	106	-124	8	6	deep_1500_1999	3941	19	3	3	0	0	19	3941	19	3	3	0	0	19
0	quartz	106	-124	9	6	deep_1500_1999	3115	15	2	2	0	0	15	3115	15	2	2	0	0	15
0	quartz	106	-125	10	6	deep_1500_1999	3009	15	2	2	0	0	15	3009	15	2	2	0	0	15
0	quartz	106	-125	10	6	deep_2000_floor	241	1	1	1	0	0	1	241	1	1	1	0	0	1
0	quartz	106	-125	11	6	deep_1500_1999	3705	18	3	3	0	0	18	3705	18	3	3	0	0	18
0	quartz	106	-125	11	6	deep_2000_floor	250	1	1	1	0	0	1	250	1	1	1	0	0	1
0	quartz	106	-125	12	6	deep_1500_1999	3836	19	3	3	0	0	19	3836	19	3	3	0	0	19
0	quartz	106	-125	12	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
0	quartz	106	-125	8	6	deep_1500_1999	3709	18	3	3	0	0	18	3709	18	3	3	0	0	18
0	quartz	106	-125	8	6	deep_2000_floor	256	1	1	1	0	0	1	256	1	1	1	0	0	1
0	quartz	106	-125	9	6	deep_1500_1999	3340	16	2	2	0	0	16	3340	16	2	2	0	0	16
0	quartz	106	-125	9	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	106	-126	10	6	deep_2000_floor	3948	23	3	3	0	0	23	3948	23	3	3	0	0	23
0	quartz	106	-126	11	6	deep_2000_floor	3867	22	3	3	0	0	22	3867	22	3	3	0	0	22
0	quartz	106	-126	12	6	deep_2000_floor	4050	24	3	3	0	0	24	4050	24	3	3	0	0	24
0	quartz	106	-126	8	6	deep_2000_floor	4002	24	3	3	0	0	24	4002	24	3	3	0	0	24
0	quartz	106	-126	9	6	deep_2000_floor	3940	23	3	3	0	0	23	3940	23	3	3	0	0	23
0	quartz	106	-127	10	6	deep_2000_floor	4044	24	3	3	0	0	24	4044	24	3	3	0	0	24
0	quartz	106	-127	11	6	deep_2000_floor	3966	23	3	3	0	0	23	3966	23	3	3	0	0	23
0	quartz	106	-127	12	6	deep_2000_floor	4029	24	3	3	0	0	24	4029	24	3	3	1	0	24
0	quartz	106	-127	8	6	deep_2000_floor	3816	22	3	3	0	0	22	3816	22	3	3	0	0	22
0	quartz	106	-127	9	6	deep_2000_floor	4084	24	3	3	0	0	24	4084	24	3	3	0	0	24
0	quartz	106	-38	10	4	ordinary	2309	9	2	2	0	0	9	2309	9	2	2	0	0	9
0	quartz	106	-38	11	4	ordinary	2604	10	2	2	0	0	10	2604	10	2	2	0	0	10
0	quartz	106	-38	12	4	ordinary	3328	13	2	2	0	0	13	3328	13	2	2	0	0	13
0	quartz	106	-38	8	4	ordinary	4025	16	2	2	0	0	16	4025	16	2	2	0	0	16
0	quartz	106	-38	9	4	ordinary	2939	12	2	2	0	0	12	2939	12	2	2	0	0	12
0	quartz	106	-39	10	4	ordinary	4083	15	2	2	0	0	15	4083	15	2	2	0	0	15
0	quartz	106	-39	11	4	ordinary	4037	16	2	2	0	0	16	4037	16	2	2	0	0	16
0	quartz	106	-39	12	4	ordinary	3248	13	2	2	0	0	13	3248	13	2	2	0	0	13
0	quartz	106	-39	8	4	ordinary	4035	15	2	2	1	0	15	4035	15	2	2	0	0	15
0	quartz	106	-39	9	4	ordinary	3608	14	2	2	0	0	14	3608	14	2	2	0	0	14
0	quartz	106	-40	10	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	106	-40	11	4	ordinary	4044	16	2	2	0	0	16	4044	16	2	2	0	0	16
0	quartz	106	-40	12	4	ordinary	4013	15	2	2	0	0	15	4013	15	2	2	0	0	15
0	quartz	106	-40	8	4	ordinary	4064	16	2	2	0	0	16	4064	16	2	2	0	0	16
0	quartz	106	-40	9	4	ordinary	4040	15	2	2	0	0	15	4040	15	2	2	0	0	15
0	quartz	106	-41	10	4	ordinary	4083	16	2	2	0	0	16	4083	16	2	2	0	0	16
0	quartz	106	-41	11	4	ordinary	4055	16	2	2	0	0	16	4055	16	2	2	0	0	16
0	quartz	106	-41	12	4	ordinary	3996	16	2	2	0	0	16	3996	16	2	2	0	0	16
0	quartz	106	-41	8	4	ordinary	4070	16	2	2	0	0	16	4070	16	2	2	0	0	16
0	quartz	106	-41	9	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	106	-42	10	4	ordinary	3284	13	2	2	0	0	13	3284	13	2	2	0	0	13
0	quartz	106	-42	11	4	ordinary	4000	16	2	2	0	0	16	4000	16	2	2	1	0	16
0	quartz	106	-42	12	4	ordinary	4057	16	2	2	0	0	16	4057	16	2	2	0	0	16
0	quartz	106	-42	8	4	ordinary	2871	11	2	2	1	0	11	2871	11	2	2	0	0	11
0	quartz	106	-42	9	4	ordinary	2633	10	2	2	0	0	10	2633	10	2	2	0	0	10
0	quartz	107	-123	10	6	deep_1500_1999	4005	20	3	3	0	0	20	4005	20	3	3	0	0	20
0	quartz	107	-123	11	6	deep_1500_1999	3864	19	3	3	0	0	19	3864	19	3	3	0	0	19
0	quartz	107	-123	12	6	deep_1500_1999	4029	20	3	3	0	0	20	4029	20	3	3	0	0	20
0	quartz	107	-123	8	6	deep_1500_1999	4074	20	3	3	0	0	20	4074	20	3	3	0	0	20
0	quartz	107	-123	9	6	deep_1500_1999	3953	19	3	3	0	0	19	3953	19	3	3	0	0	19
0	quartz	107	-124	10	6	deep_1500_1999	3525	18	3	3	0	0	18	3525	18	3	3	0	0	18
0	quartz	107	-124	11	6	deep_1500_1999	3948	19	3	3	0	0	19	3948	19	3	3	0	0	19
0	quartz	107	-124	12	6	deep_1500_1999	3689	18	3	3	1	0	18	3689	18	3	3	0	0	18
0	quartz	107	-124	8	6	deep_1500_1999	3983	20	3	3	0	0	20	3983	20	3	3	0	0	20
0	quartz	107	-124	9	6	deep_1500_1999	2635	12	2	2	0	0	12	2635	12	2	2	0	0	12
0	quartz	107	-125	10	6	deep_1500_1999	2785	14	2	2	0	0	14	2785	14	2	2	0	0	14
0	quartz	107	-125	10	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	107	-125	11	6	deep_1500_1999	3561	17	3	3	0	0	17	3561	17	3	3	0	0	17
0	quartz	107	-125	11	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	107	-125	12	6	deep_1500_1999	3569	17	3	3	0	0	17	3569	17	3	3	0	0	17
0	quartz	107	-125	12	6	deep_2000_floor	244	1	1	1	0	0	1	244	1	1	1	0	0	1
0	quartz	107	-125	8	6	deep_1500_1999	3840	19	3	3	1	0	19	3840	19	3	3	0	0	19
0	quartz	107	-125	8	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	0	0	2
0	quartz	107	-125	9	6	deep_1500_1999	2962	14	2	2	0	0	14	2962	14	2	2	0	0	14
0	quartz	107	-125	9	6	deep_2000_floor	256	2	1	1	0	0	2	256	2	1	1	1	0	2
0	quartz	107	-126	10	6	deep_2000_floor	4051	23	3	3	1	0	23	4051	23	3	3	0	0	23
0	quartz	107	-126	11	6	deep_2000_floor	4086	24	3	3	0	0	24	4086	24	3	3	0	0	24
0	quartz	107	-126	12	6	deep_2000_floor	4082	24	3	3	1	0	24	4082	24	3	3	0	0	24
0	quartz	107	-126	8	6	deep_2000_floor	3970	23	3	3	0	0	23	3970	23	3	3	0	0	23
0	quartz	107	-126	9	6	deep_2000_floor	3944	24	3	3	0	0	24	3944	24	3	3	0	0	24
0	quartz	107	-127	10	6	deep_2000_floor	4096	24	3	3	0	0	24	4096	24	3	3	0	0	24
0	quartz	107	-127	11	6	deep_2000_floor	3968	23	3	3	0	0	23	3968	23	3	3	0	0	23
0	quartz	107	-127	12	6	deep_2000_floor	4096	24	3	3	0	0	24	4096	24	3	3	0	0	24
0	quartz	107	-127	8	6	deep_2000_floor	4080	24	3	3	0	0	24	4080	24	3	3	0	0	24
0	quartz	107	-127	9	6	deep_2000_floor	4083	24	3	3	1	0	24	4083	24	3	3	0	0	24
0	quartz	107	-38	10	4	ordinary	3862	15	2	2	0	0	15	3862	15	2	2	0	0	15
0	quartz	107	-38	11	4	ordinary	3939	15	2	2	0	0	15	3939	15	2	2	0	0	15
0	quartz	107	-38	12	4	ordinary	3961	16	2	2	0	0	16	3961	16	2	2	0	0	16
0	quartz	107	-38	8	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	107	-38	9	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
0	quartz	107	-39	10	4	ordinary	2850	11	2	2	0	0	11	2850	11	2	2	0	0	11
0	quartz	107	-39	11	4	ordinary	3517	13	2	2	0	0	13	3517	13	2	2	0	0	13
0	quartz	107	-39	12	4	ordinary	2820	11	2	2	0	0	11	2820	11	2	2	0	0	11
0	quartz	107	-39	8	4	ordinary	4096	16	2	2	0	0	16	4096	16	2	2	0	0	16
