schema	grug_wp40_census_scan4_seed_set_v3
scan_schema	grug_wp40_census_scan_v6
seed_set	full_w
column	extremal	family	site	scalar	bound	value	seed
column	open	family	sites	scan	reason
column	excluded	family	site	reason
column	seed	decimal	terms	detail
column	term	name	seeds	derivation
extremal	transition_endpoint	bay_edge_transition:land_004:to	eligible_count	minimum	1571	10950327568002594024
extremal	transition_endpoint	bay_edge_transition:land_004:to	success_count	maximum	1	0
extremal	transition_endpoint	bay_edge_transition:land_004:to	success_count	minimum	1	0
extremal	transition_endpoint	bay_edge_transition:land_007:from	eligible_count	maximum	1616	2509530500926166206
extremal	transition_endpoint	bay_edge_transition:land_007:from	eligible_count	minimum	1551	12907295940284048320
extremal	transition_endpoint	bay_edge_transition:land_007:from	success_count	maximum	6	8191846033050687995
extremal	transition_endpoint	bay_edge_transition:land_007:from	success_count	minimum	1	0
extremal	transition_endpoint	bay_edge_transition:land_010:to	eligible_count	maximum	1626	7279483779428606104
extremal	transition_endpoint	bay_edge_transition:land_010:to	eligible_count	minimum	1524	15505743850369620449
extremal	transition_endpoint	bay_edge_transition:land_010:to	success_count	maximum	4	1907718601490226479
extremal	transition_endpoint	bay_edge_transition:land_010:to	success_count	minimum	1	0
extremal	transition_endpoint	bay_edge_transition:land_013:from	eligible_count	maximum	1663	7974791896222495860
extremal	transition_endpoint	bay_edge_transition:land_013:from	eligible_count	minimum	1549	2736997925820312082
extremal	transition_endpoint	bay_edge_transition:land_013:from	success_count	maximum	1	0
extremal	transition_endpoint	bay_edge_transition:land_013:from	success_count	minimum	1	0
extremal	transition_endpoint	bay_edge_transition:land_013:to	eligible_count	maximum	1663	7974791896222495860
extremal	transition_endpoint	bay_edge_transition:land_013:to	eligible_count	minimum	1549	2736997925820312082
extremal	transition_endpoint	bay_edge_transition:land_013:to	success_count	maximum	4	1115828383604871029
extremal	transition_endpoint	bay_edge_transition:land_013:to	success_count	minimum	1	0
extremal	transition_endpoint	bay_edge_transition:land_016:from	eligible_count	maximum	1559	16875958721644589554
extremal	transition_endpoint	bay_edge_transition:land_016:from	eligible_count	minimum	1541	479133798805128382
extremal	transition_endpoint	bay_edge_transition:land_016:from	success_count	maximum	2	1914891444072834567
extremal	transition_endpoint	bay_edge_transition:land_016:from	success_count	minimum	1	0
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:after	a_scalar_q	maximum	196608	2368641599233807265
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:after	a_scalar_q	minimum	-196608	2122817618967960487
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:after	d_scalar_q	maximum	196608	2368641599233807265
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:after	d_scalar_q	minimum	-196608	2122817618967960487
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:after	w_scalar_q	maximum	196608	2368641599233807265
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:after	w_scalar_q	minimum	-196608	2122817618967960487
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:before	a_scalar_q	maximum	105076	5992823532608822423
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:before	a_scalar_q	minimum	-157588	16337812645972574680
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:before	d_scalar_q	maximum	126423	6223254354787330833
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:before	d_scalar_q	minimum	-188042	16337812645972574680
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:before	w_scalar_q	maximum	196608	474784227697262965
extremal	aperture_incidence	bay_mouth_aperture:elandor_east:before	w_scalar_q	minimum	-196608	93829429882032160
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:after	a_scalar_q	maximum	196608	4410307122958669
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:after	a_scalar_q	minimum	-196608	9007199254740992
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:after	d_scalar_q	maximum	196608	4410307122958669
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:after	d_scalar_q	minimum	-196608	9007199254740992
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:after	w_scalar_q	maximum	196608	4410307122958669
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:after	w_scalar_q	minimum	-196608	9007199254740992
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:before	a_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:before	a_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:before	d_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:before	d_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:before	w_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:elandor_west:before	w_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:after	a_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:after	a_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:after	d_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:after	d_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:after	w_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:after	w_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:before	a_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:before	a_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:before	d_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:before	d_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:before	w_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_east:before	w_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:after	a_scalar_q	maximum	196608	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:after	a_scalar_q	minimum	-196608	42
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:after	d_scalar_q	maximum	196608	1013
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:after	d_scalar_q	minimum	-196608	42
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:after	w_scalar_q	maximum	196608	1013
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:after	w_scalar_q	minimum	-196608	42
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:before	a_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:before	a_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:before	d_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:before	d_scalar_q	minimum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:before	w_scalar_q	maximum	0	0
extremal	aperture_incidence	bay_mouth_aperture:kragmar_west:before	w_scalar_q	minimum	0	0
extremal	wing	bay_wing:elandor_east:left	chebyshev_k_j	maximum	4	0
extremal	wing	bay_wing:elandor_east:left	chebyshev_k_j	minimum	4	0
extremal	wing	bay_wing:elandor_east:left	selected_raw_rank	maximum	2	0
extremal	wing	bay_wing:elandor_east:left	selected_raw_rank	minimum	2	0
extremal	wing	bay_wing:elandor_east:right	chebyshev_k_j	maximum	3	0
extremal	wing	bay_wing:elandor_east:right	chebyshev_k_j	minimum	3	0
extremal	wing	bay_wing:elandor_east:right	selected_raw_rank	maximum	1	0
extremal	wing	bay_wing:elandor_east:right	selected_raw_rank	minimum	1	0
extremal	wing	bay_wing:elandor_west:left	chebyshev_k_j	maximum	3	0
extremal	wing	bay_wing:elandor_west:left	chebyshev_k_j	minimum	3	0
extremal	wing	bay_wing:elandor_west:left	selected_raw_rank	maximum	1	0
extremal	wing	bay_wing:elandor_west:left	selected_raw_rank	minimum	1	0
extremal	wing	bay_wing:elandor_west:right	chebyshev_k_j	maximum	4	0
extremal	wing	bay_wing:elandor_west:right	chebyshev_k_j	minimum	4	0
extremal	wing	bay_wing:elandor_west:right	selected_raw_rank	maximum	10	0
extremal	wing	bay_wing:elandor_west:right	selected_raw_rank	minimum	10	0
extremal	wing	bay_wing:kragmar_east:left	chebyshev_k_j	maximum	4	0
extremal	wing	bay_wing:kragmar_east:left	chebyshev_k_j	minimum	4	0
extremal	wing	bay_wing:kragmar_east:left	selected_raw_rank	maximum	9	0
