scan3_width	2147483648	bay_elandor_east	bay_bank_width_positive	933	7528000	94100	80	3	291	1020	-1990	0	8015900	94100	85	-1	-11	9	69
scan3_width	2147483648	bay_kragmar_west	bay_bank_width_positive	923	7880000	98500	80	3	291	-1060	2010	0	8307300	98500	84	-1	-35	7	52
scan3_width	2147483648	bay_kragmar_east	bay_bank_width_positive	1023	11048000	138100	80	3	341	900	1980	0	11620800	138100	84	1	-39	37	80
scan3_step	2147483648	bay_bank:elandor_east:lorindor	east	admitted	971
scan3_step	2147483648	bay_bank:elandor_east:lorindor	east	noncandidate	22
scan3_step	2147483648	bay_bank:elandor_east:lorindor	north	noncandidate	993
scan3_step	2147483648	bay_bank:elandor_east:lorindor	northeast	admitted	11
scan3_step	2147483648	bay_bank:elandor_east:lorindor	northeast	noncandidate	982
scan3_step	2147483648	bay_bank:elandor_east:lorindor	northwest	noncandidate	982
scan3_step	2147483648	bay_bank:elandor_east:lorindor	northwest	previous	11
scan3_step	2147483648	bay_bank:elandor_east:lorindor	south	noncandidate	993
scan3_step	2147483648	bay_bank:elandor_east:lorindor	southeast	admitted	11
scan3_step	2147483648	bay_bank:elandor_east:lorindor	southeast	noncandidate	982
scan3_step	2147483648	bay_bank:elandor_east:lorindor	southwest	noncandidate	981
scan3_step	2147483648	bay_bank:elandor_east:lorindor	southwest	previous	11
scan3_step	2147483648	bay_bank:elandor_east:lorindor	southwest	water_side	1
scan3_step	2147483648	bay_bank:elandor_east:lorindor	west	noncandidate	22
scan3_step	2147483648	bay_bank:elandor_east:lorindor	west	previous	971
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	east	admitted	953
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	east	noncandidate	40
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	north	noncandidate	993
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	northeast	admitted	20
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	northeast	noncandidate	973
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	northwest	noncandidate	973
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	northwest	previous	20
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	south	noncandidate	993
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	southeast	admitted	20
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	southeast	noncandidate	973
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	southwest	noncandidate	972
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	southwest	previous	20
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	southwest	water_side	1
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	west	noncandidate	40
scan3_step	2147483648	bay_bank:elandor_west:whitebridge	west	previous	953
scan3_step	2147483648	bay_bank:kragmar_east:whispering	east	previous	992
scan3_step	2147483648	bay_bank:kragmar_east:whispering	north	noncandidate	992
scan3_step	2147483648	bay_bank:kragmar_east:whispering	northeast	noncandidate	991
scan3_step	2147483648	bay_bank:kragmar_east:whispering	northeast	water_side	1
scan3_step	2147483648	bay_bank:kragmar_east:whispering	northwest	noncandidate	992
scan3_step	2147483648	bay_bank:kragmar_east:whispering	south	noncandidate	992
scan3_step	2147483648	bay_bank:kragmar_east:whispering	southeast	noncandidate	992
scan3_step	2147483648	bay_bank:kragmar_east:whispering	southwest	noncandidate	992
scan3_step	2147483648	bay_bank:kragmar_east:whispering	west	admitted	992
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	east	noncandidate	60
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	east	previous	934
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	north	noncandidate	994
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	northeast	noncandidate	963
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	northeast	previous	30
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	northeast	water_side	1
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	northwest	admitted	30
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	northwest	noncandidate	964
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	south	noncandidate	994
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	southeast	noncandidate	964
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	southeast	previous	30
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	southwest	admitted	30
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	southwest	noncandidate	964
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	west	admitted	934
scan3_step	2147483648	bay_bank:kragmar_west:speargrass	west	noncandidate	60
scan3_selection	2147483648	bay_bank:elandor_west:whitebridge	single_admitted_untested	993	1	0	0
scan3_selection	2147483648	bay_bank:elandor_east:lorindor	single_admitted_untested	993	1	0	0
scan3_selection	2147483648	bay_bank:kragmar_west:speargrass	single_admitted_untested	994	1	0	0
scan3_selection	2147483648	bay_bank:kragmar_east:whispering	single_admitted_untested	992	1	0	0
scan3b_bank	2147483648	bay_bank:elandor_west:hearthpine	bay_elandor_west	bank_trace_complete_select	land_001	to	aperture	direct	737	738	648	648	16	16	-
scan3b_bank	2147483648	bay_bank:elandor_west:copperfell	bay_elandor_west	bank_trace_complete_select	land_001	to	wing	positive	503	506	479	479	6	6	-
scan3b_bank	2147483648	bay_bank:elandor_west:goldmead	bay_elandor_west	bank_trace_complete_select	land_004	from	wing	negative	676	680	187	187	6	6	-
scan3b_bank	2147483648	bay_bank:elandor_west:dawnmere	bay_elandor_west	bank_trace_complete_select	land_004	from	aperture	direct	710	711	616	616	6	6	-
scan3b_bank	2147483648	bay_bank:elandor_east:dawnmere	bay_elandor_east	bank_trace_complete_select	land_004	to	aperture	direct	704	705	518	518	5	5	-
scan3b_bank	2147483648	bay_bank:elandor_east:goldmead	bay_elandor_east	bank_trace_complete_select	land_004	to	wing	positive	715	719	538	538	3	3	-
scan3b_bank	2147483648	bay_bank:elandor_east:starbough	bay_elandor_east	bank_trace_complete_select	land_007	from	wing	negative	507	510	205	205	2	2	-
scan3b_bank	2147483648	bay_bank:elandor_east:silverleaf	bay_elandor_east	bank_trace_complete_select	land_007	from	aperture	direct	709	710	212	212	2	2	-
scan3b_bank	2147483648	bay_bank:kragmar_west:stillgrave	bay_kragmar_west	bank_trace_complete_select	land_010	to	aperture	direct	782	783	770	770	3	3	-
scan3b_bank	2147483648	bay_bank:kragmar_west:mournfen	bay_kragmar_west	bank_trace_complete_select	land_010	to	wing	negative	466	468	192	192	9	9	-
scan3b_bank	2147483648	bay_bank:kragmar_west:redtusk	bay_kragmar_west	bank_trace_complete_select	land_013	from	wing	positive	766	770	0	0	0	0	-
scan3b_bank	2147483648	bay_bank:kragmar_west:sunscar	bay_kragmar_west	bank_trace_complete_select	land_013	from	aperture	direct	744	745	522	522	10	10	-
scan3b_bank	2147483648	bay_bank:kragmar_east:sunscar	bay_kragmar_east	bank_trace_complete_select	land_013	to	aperture	direct	856	857	852	852	13	13	-
scan3b_bank	2147483648	bay_bank:kragmar_east:redtusk	bay_kragmar_east	bank_trace_complete_select	land_013	to	wing	negative	640	644	218	218	8	8	-
scan3b_bank	2147483648	bay_bank:kragmar_east:raincall	bay_kragmar_east	bank_trace_complete_select	land_016	from	wing	positive	554	558	543	543	5	5	-
scan3b_bank	2147483648	bay_bank:kragmar_east:kapok	bay_kragmar_east	bank_trace_complete_select	land_016	from	aperture	direct	788	789	646	646	6	6	-
scan3b_step	2147483648	bay_bank:elandor_east:dawnmere	east	admitted	10
scan3b_step	2147483648	bay_bank:elandor_east:dawnmere	east	noncandidate	689
scan3b_step	2147483648	bay_bank:elandor_east:dawnmere	east	previous	4
